id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,event_time_start_v1,event_time_end_v1,event_time_start_v2,event_time_end_v2,time_granularity_v1,time_granularity_v2,pseudo_time,pseudo_range_start,pseudo_range_end,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,is_range_hit_v1,is_range_hit_v2,is_anchor_in_gold_range_v1,is_anchor_in_gold_range_v2,is_interval_gold,exact_compare,relaxed_compare,range_compare
gdelt_c582d0d7,zh-cn,  文学陕军  的三种气象 以路遥 、 陈忠实 、 贾平凹为例 - 新华网河北频道 - 新华网,2026-01-27 16:15:00,2026-01-27 16:15:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c59f0430,zh-tw,演練 、 假血與模擬飛彈 ： 台灣如何準備應對中國大陸的進攻 - BBC News 中文,2025-08-26 18:45:00,2025-08-26 18:45:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c69e144d,en,"Ashes 2025 : England may lack  killer instinct  v Australia , says Justin Langer",2025-08-27 00:15:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_c6d3dba3,uk,Карні у Києві : Понад 1 млрд доларів спрямуємо на зброю ЗСУ – DW – 24 . 08 . 2025,2025-08-24 21:00:00,2025-08-24 21:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_c76e8a7b,uk,"Дрони атакували Москву , НПЗ і хімзавод у регіонах РФ – DW – 29 . 10 . 2025",2025-10-29 15:45:00,2025-10-29 15:45:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,2025-10-29 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_c778d113,mk,СДСМ поднесе 160 амандмани за ребалансот на буџетот – DW – 2 . 07 . 2025,2025-07-02 22:45:00,2025-07-02 22:45:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_c78a4fcf,en,"US to send ICE agents to Winter Olympics , prompting Italian anger",2026-01-27 23:00:00,2026-01-27 23:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c7abd338,en,What are forever chemicals and why do they matter ? – DW – 07 / 15 / 2025,2025-07-15 17:30:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,07 / 15 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_c85ae7cd,en,What We Know ( and Cant Know ) About Trump Wealth,2025-07-02 21:00:00,2025-07-02 21:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c8a9d7b0,lt,Zelenskyy nominates Yulia Svyrydenko as new Ukraine PM,2025-07-15 01:00:00,2025-07-15 01:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c91567ea,en,The highs and lows of M1 : From bright beginnings to delisting and proposed sale,2025-08-11 23:00:00,2025-08-11 23:00:00,2025-01-01 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c9367f86,ru,Reuters : Парализованы 40 % мощностей России по экспорту нефти,2026-03-26 15:30:00,2026-03-26 15:30:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-03-26 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c965cbdc,ko,江苏省哲学社会科学界第十次代表大会闭幕 _ 新华网江苏频道,2025-12-28 11:45:00,2025-12-28 11:45:00,2025-12-28 00:00:00,2025-12-28 00:00:00,2025-12-28 00:00:00,2025-12-28 00:00:00,2025-12-28 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c9d2e50b,ko,"24절기 경칩 , 만물이 꿈틀대는 봄의 시작 - Xinhua",2026-03-05 21:30:00,2026-03-05 21:30:00,2026-03-05 00:00:00,2026-03-05 00:00:00,2026-03-05 00:00:00,2026-03-05 00:00:00,2026-03-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_c9ebf8d2,en,"LIVE : Child , aid seekers shot dead by Israeli forces in Gaza | Israel - Palestine conflict News",2025-08-31 21:15:00,2025-08-31 21:15:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ca1432b8,ar,في أكتوبر الوردي : قصص نجاة تلهم كل امرأة,2025-10-30 19:15:00,2025-10-30 19:15:00,2025-10-01 00:00:00,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ca237a4a,fi,Ukraine updates : Russia joins talks in Miami – DW – 12 / 21 / 2025,2025-12-21 09:45:00,2025-12-21 09:45:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,12 / 21 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_ca6a9693,de,West Belfast : Children left trapped under car after being struck,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,2025-08-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ca8af594,en,  Mob rule  fears over Wigan town centre yobs causing havoc,2026-03-09 15:45:00,2026-03-09 15:45:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,2026-03-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cacc9cf3,lt,Gaza : Asosiasi Cendekia Vonis Israel Lakukan Genosida – DW – 02 . 09 . 2025,2025-09-02 22:15:00,2025-09-02 22:15:00,2025-09-02 00:00:00,2025-09-02 00:00:00,2025-09-02 00:00:00,2025-09-02 00:00:00,2025-09-02 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_cacdbadb,es,Canciller chino ratifica apoyo a Irán en salvaguardar su soberanía e integridad territorial,2026-03-03 08:15:00,2026-03-03 08:15:00,2026-03-01 00:00:00,2026-03-03 00:00:00,2026-03-03 00:00:00,2026-03-01 00:00:00,2026-03-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cb32b9d8,fr,Qui est le nouveau Guide suprême iranien ? ,2026-03-10 01:00:00,2026-03-10 01:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cb6b5f94,tr,Gençler arasında sosyal medya kullanımı azalıyor – DW – 15 . 12 . 2025,2025-12-15 23:45:00,2025-12-15 23:45:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_cb97566b,en,Malaysia Anwar spoke with leaders of Thailand and Cambodia over renewed cross - border fighting,2025-12-10 23:15:00,2025-12-10 23:15:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cbc375c3,ar,نادر السيد يتحدث لترندينغ عن توقعاته لمنتخب مصر في مباراة نصف نهائي كأس الأمم الإفريقية أمام السنغال,2026-01-13 04:45:00,2026-01-13 04:45:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cbe2eae6,mr,बातम्या - BBC News मराठी,2025-11-24 23:15:00,2025-11-24 23:15:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cbea7bbd,en,What challenges await Malawi next president ? – DW – 09 / 24 / 2025,2025-09-25 00:15:00,2025-09-25 00:15:00,2025-09-24 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-24 00:00:00,2025-09-24 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,09 / 24 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_cc63b08a,ro,Analiză : Ce trebuie să facă România să se salveze – DW – 17 . 11 . 2025,2025-11-17 18:00:00,2025-11-17 18:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_cc87c67b,es,Gobierno de México y plataformas digitales acuerdan colaborar contra violencia hacia las mujeres,2026-03-12 12:15:00,2026-03-12 12:15:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cc8e2756,zh-cn,江苏预计约63 . 7万人参与元旦跨年 ！ 警方发布安全预警 _ 新华网江苏频道,2025-12-30 20:00:00,2063-12-30 00:00:00,2025-12-01 00:00:00,2063-12-30 00:00:00,2063-12-30 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cc938d8c,en,Five killed in  treacherou attack on military convoy in Yemen | Conflict News,2026-01-22 13:30:00,2026-01-22 13:30:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ccbef883,ru,В России задержали разработчика бункера от ядерного удара,2026-02-02 05:30:00,2026-02-02 05:30:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ccc684a9,en,  Our friends must not misunderstand thi : Anwar rejects claims of meddling in Thailand - Cambodia border dispute,2025-11-23 13:30:00,2025-11-23 13:30:00,2025-11-23 00:00:00,2025-11-23 00:00:00,2025-11-23 00:00:00,2025-11-23 00:00:00,2025-11-23 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cce1e602,fr,Xi Jinping met laccent sur lindépendance scientifique et technologique dans la construction dun pays socialiste moderne - Xinhua,2026-02-10 14:30:00,2026-02-10 14:30:00,2026-02-10 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,2026-02-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ccfb83b7,fr,"La Chine et lUE discutent de lenquête anti - subventions visant les véhicules électriques , de lenquête anti - dumping sur le brandy et des contrôles à lexportation - Xinhua",2025-06-08 11:00:00,2025-06-08 11:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cd43775c,en,Suicide bomber kills at least one police officer in Syria Aleppo | Syria War News,2026-01-01 08:45:00,2026-01-01 08:45:00,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cd61dfd9,zh-cn,第十届全国财经院校创新创业大赛决赛在南京举办 _ 新华网江苏频道,2025-11-30 20:15:00,2025-11-30 20:15:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,2025-11-30 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cd7f76fa,en,Madagascar soldiers join antigovernment protesters assembled in capital,2025-10-12 04:15:00,2025-10-12 04:15:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cd9393e6,en,Chinese authorities pledge stimulus at annual central economic work conference,2025-12-11 22:45:00,2025-12-11 22:45:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,2025-12-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cdbd0e1c,zh-cn,科技赋能传统产业 兰州百合迎来发展黄金期 - 新华网,2025-11-24 11:15:00,2025-11-24 11:15:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cdf80182,tr,Almanyadan en çok  mali teşvikli geri dönüş  Türkiyeye,2026-02-03 02:00:00,2026-02-03 02:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ce27bdd1,en,Girlfriend still feels guilt after Lockerbie crash,2025-06-02 14:45:00,2025-06-02 14:45:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ce345401,en,Zoe Stratford : World Cup - winning Red Rose announces pregnancy,2026-03-19 06:15:00,2026-03-19 06:15:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ce49153d,id,Is time running out for Israel Benjamin Netanyahu ? | Benjamin Netanyahu News,2025-06-11 22:30:00,2025-06-11 22:30:00,2025-06-11 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ce647c21,zh-cn,贵州文化演艺集团有限责任公司原党委委员 、 副总经理王春雷一审被判十四年三个月 - 新华网,2025-08-12 14:15:00,2025-08-12 14:15:00,2025-08-01 00:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ceb45794,ca,Xi se reúne con primera ministra de Mozambique | Spanish . xinhuanet . com,2025-10-14 19:45:00,2025-10-14 19:45:00,2025-10-14 00:00:00,2025-10-14 00:00:00,2025-10-14 00:00:00,2025-10-14 00:00:00,2025-10-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_ced4ba10,en,Wars in Gaza and Ukraine on UNGA agenda amid shift in global power dynamics,2025-09-22 12:15:00,2025-09-22 12:15:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cee27e73,en,Indonesian gig workers to hold first major rally since Cabinet reshuffle ; want transport minister fired,2025-09-16 19:45:00,2025-09-16 19:45:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cefe39c7,pt,Catedral de Colônia decide cobrar ingressos dos turistas,2026-03-06 01:45:00,2026-03-06 01:45:00,2026-03-06 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_cf7675c8,en,The Ashes 2025 - 26 : Jacob Bethell comes of age with Sydney century against Australia,2026-01-07 20:30:00,2026-01-07 20:30:00,2025-12-31 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,0,1,0,1,0,1,0,1,1,v2_better,v2_better,v2_better
gdelt_cfd04f27,zh-cn,甘肃省2025年高考第二次网上填报志愿今日开始 - 新华网,2025-08-04 11:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025年,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_cfd26fd0,en,Dozens of athletes call on UEFA to ban Israel over rights abuses,2025-11-12 08:45:00,2025-11-12 08:45:00,2025-11-12 00:00:00,2025-11-12 00:00:00,2025-11-12 00:00:00,2025-11-12 00:00:00,2025-11-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d046fd51,en,US and Taiwan sign  pivotal  deal to cut trade tariffs | International Trade News,2026-02-13 11:15:00,2026-02-13 11:15:00,2026-02-13 00:00:00,2026-02-13 00:00:00,2026-02-13 00:00:00,2026-02-13 00:00:00,2026-02-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d107d492,et,Trump says Ukraine may get Tomahawk missiles to use against Russia,2025-10-13 12:00:00,2025-10-13 12:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d10f012e,zh-cn,英国王室 ： 授勋及嘉奖制度如何运作 ？ - BBC News 中文,2026-01-06 09:30:00,2026-01-06 09:30:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d1151976,en,Thousands of students report sexual violence at university,2025-09-25 20:45:00,2025-09-25 20:45:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d1ed48eb,en,US halts assistance to Somalia over claims WFP food aid was illegally seized,2026-01-08 19:30:00,2026-01-08 19:30:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d21521ca,es,Tiroteo perpetrado por dos hombres palestinos deja seis muertos en Jerusalén,2025-09-09 00:45:00,2025-09-09 00:45:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,2025-09-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d22763ef,fr,Affrontements frontaliers Thaïlande - Cambodge : le MAE thaïlandais se dit du des remarques de Trump - Xinhua,2025-12-14 09:15:00,2025-12-14 09:15:00,2025-12-14 00:00:00,2025-12-14 00:00:00,2025-12-14 00:00:00,2025-12-14 00:00:00,2025-12-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d2958c97,es,Por qué tardamos más de 2 . 000 años en saber cuán asombrosamente lejos había llegado Arquímedes en su conocimiento de matemáticas,2025-09-21 23:45:00,2025-09-21 23:45:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,2025-09-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d2da58e3,en,Snap Insight : Budget 2026 offers some stability in a changed world,2026-02-12 23:30:00,2026-02-12 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,,year,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_d2e70207,en,The impact of the Iran war on Dubai tourism amid travel uncertainty,2026-03-18 14:45:00,2026-03-18 14:45:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d2ef6242,tr,Tayland ile Kamboçya arasında ateşkes sağlandı – DW – 28 . 07 . 2025,2025-07-28 22:45:00,2025-07-28 22:45:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_d2f6d24e,fr,Le porte - avions chinois Fujian fera régulièrement des apparitions en haute mer ( porte - parole ) - Xinhua,2025-11-09 11:45:00,2025-11-09 11:45:00,2025-11-05 00:00:00,2025-11-09 00:00:00,2025-11-09 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d3490d7d,zh-cn,中央和省属企业全力支援榆中抢险救灾 - 新华网,2025-08-10 09:45:00,2025-08-10 09:45:00,2025-08-10 00:00:00,2025-08-10 00:00:00,2025-08-10 00:00:00,2025-08-10 00:00:00,2025-08-10 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d3b4752b,pt,Como o tarifaço de Trump deteriorou a ligao Brasil - EUA – DW – 24 / 08 / 2025,2025-08-24 19:00:00,2025-08-24 19:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,2025-08-24 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,24 / 08 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_d43a8e0e,es,Evento paralelo al tercer Foro de Liangzhu se lleva a cabo en Hangzhou,2025-10-19 12:30:00,2025-10-19 12:30:00,2025-10-01 00:00:00,2025-10-19 00:00:00,2025-10-19 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d4ddaae5,en,"Facing a demographic catastrophe , Ukraine is paying for troops to freeze their sperm",2026-02-17 09:45:00,2026-02-17 09:45:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,2026-02-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d53c7894,zh-cn,国宝画重点｜原来三星堆是彩色的 - 新华网,2025-09-28 12:45:00,2025-09-28 12:45:00,2025-09-28 00:00:00,2025-09-28 00:00:00,2025-09-28 00:00:00,2025-09-28 00:00:00,2025-09-28 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d557e1f2,en,Ukraine updates : Russia hits Odesa ahead of war anniversary,2026-02-23 18:00:00,2026-02-23 18:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,2026-02-23 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d5641489,en,  My mum would still be here if driving laws changed sooner  ,2025-08-13 15:45:00,2025-08-13 15:45:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d581baf2,sl,"Zimske olimpijske igre – zabavno jeste , ali koliko to košta ? ",2026-02-04 17:00:00,2026-02-04 17:00:00,2026-01-29 00:00:00,2026-02-04 00:00:00,2026-02-04 00:00:00,2026-01-29 00:00:00,2026-01-29 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_d5c938be,fa,اجلاس سازمان همکاری شانگهای ؛ نمایش اتحاد و همبستگی در سایه فشارهای آمریکا,2025-09-01 17:15:00,2025-09-01 17:15:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
